Date,Hum,Id_DateSensor,TDS,Temp,pH
4/8/2023 0:32:00,98,1.0,1161,25,7.0
4/8/2023 0:32:00,98,2.0,1161,25,7.0
4/8/2023 0:32:00,98,3.0,1161,25,7.0
4/8/2023 0:32:00,98,4.0,1161,25,7.0
4/8/2023 0:32:00,98,5.0,1161,25,7.0
4/8/2023 0:32:00,98,6.0,1161,25,7.0
4/8/2023 0:37:00,99,7.0,1138,25,7.0
4/8/2023 0:37:00,99,8.0,1138,25,7.0
4/8/2023 0:37:00,99,9.0,1138,25,7.0
4/8/2023 0:37:00,99,10.0,1138,25,7.0
4/8/2023 0:37:00,99,11.0,1138,25,7.0
4/8/2023 0:37:00,99,12.0,1138,25,7.0
4/8/2023 0:42:00,98,13.0,1134,25,7.0
4/8/2023 0:42:00,98,14.0,1134,25,7.0
4/8/2023 0:42:00,98,15.0,1134,25,7.0
4/8/2023 0:42:00,98,16.0,1134,25,7.0
4/8/2023 0:42:00,98,17.0,1134,25,7.0
4/8/2023 0:42:00,98,18.0,1134,25,7.0
4/8/2023 0:47:00,98,19.0,1175,25,7.0
4/8/2023 0:47:00,98,20.0,1175,25,7.0
4/8/2023 0:47:00,98,21.0,1175,25,7.0
4/8/2023 0:47:00,98,22.0,1175,25,7.0
4/8/2023 0:47:00,98,23.0,1175,25,7.0
4/8/2023 0:47:00,98,24.0,1175,25,7.0
4/8/2023 0:52:00,100,25.0,1086,25,7.0
4/8/2023 0:52:00,100,26.0,1086,25,7.0
4/8/2023 0:52:00,100,27.0,1086,25,7.0
4/8/2023 0:52:00,100,28.0,1086,25,7.0
4/8/2023 0:52:00,100,29.0,1086,25,7.0
4/8/2023 0:52:00,100,30.0,1086,25,7.0
4/8/2023 0:57:00,99,31.0,1065,25,7.0
4/8/2023 0:57:00,99,32.0,1065,25,7.0
4/8/2023 0:57:00,99,33.0,1065,25,7.0
4/8/2023 0:57:00,99,34.0,1065,25,7.0
4/8/2023 0:57:00,99,35.0,1065,25,7.0
4/8/2023 0:57:00,99,36.0,1065,25,7.0
4/8/2023 1:02:00,99,37.0,1053,25,7.0
4/8/2023 1:02:00,99,38.0,1053,25,7.0
4/8/2023 1:02:00,99,39.0,1053,25,7.0
4/8/2023 1:02:00,99,40.0,1053,25,7.0
4/8/2023 1:02:00,99,41.0,1053,25,7.0
4/8/2023 1:02:00,99,42.0,1053,25,7.0
4/8/2023 1:07:00,99,43.0,1078,25,7.0
4/8/2023 1:07:00,99,44.0,1078,25,7.0
4/8/2023 1:07:00,99,45.0,1078,25,7.0
4/8/2023 1:07:00,99,46.0,1078,25,7.0
4/8/2023 1:07:00,99,47.0,1078,25,7.0
4/8/2023 1:07:00,99,48.0,1078,25,7.0
4/8/2023 1:12:00,99,49.0,1057,25,7.0
4/8/2023 1:12:00,99,50.0,1057,25,7.0
4/8/2023 1:12:00,99,51.0,1057,25,7.0
4/8/2023 1:12:00,99,52.0,1057,25,7.0
4/8/2023 1:12:00,99,53.0,1057,25,7.0
4/8/2023 1:12:00,99,54.0,1057,25,7.0
4/8/2023 1:17:00,99,55.0,1008,25,7.0
4/8/2023 1:17:00,99,56.0,1008,25,7.0
4/8/2023 1:17:00,99,57.0,1008,25,7.0
4/8/2023 1:17:00,99,58.0,1008,25,7.0
4/8/2023 1:17:00,99,59.0,1008,25,7.0
4/8/2023 1:17:00,99,60.0,1008,25,7.0
4/8/2023 1:22:00,99,61.0,1008,25,7.0
4/8/2023 1:22:00,99,62.0,1008,25,7.0
4/8/2023 1:22:00,99,63.0,1008,25,7.0
4/8/2023 1:22:00,99,64.0,1008,25,7.0
4/8/2023 1:22:00,99,65.0,1008,25,7.0
4/8/2023 1:22:00,99,66.0,1008,25,7.0
4/8/2023 1:27:00,98,67.0,1004,25,7.0
4/8/2023 1:27:00,98,68.0,1004,25,7.0
4/8/2023 1:27:00,98,69.0,1004,25,7.0
4/8/2023 1:27:00,98,70.0,1004,25,7.0
4/8/2023 1:27:00,98,71.0,1004,25,7.0
4/8/2023 1:27:00,98,72.0,1004,25,7.0
4/8/2023 1:32:00,99,73.0,1048,25,7.0
4/8/2023 1:32:00,99,74.0,1048,25,7.0
4/8/2023 1:32:00,99,75.0,1048,25,7.0
4/8/2023 1:32:00,99,76.0,1048,25,7.0
4/8/2023 1:32:00,99,77.0,1048,25,7.0
4/8/2023 1:32:00,99,78.0,1048,25,7.0
4/8/2023 1:37:00,98,79.0,992,25,7.0
4/8/2023 1:37:00,98,80.0,992,25,7.0
4/8/2023 1:37:00,98,81.0,992,25,7.0
4/8/2023 1:37:00,98,82.0,992,25,7.0
4/8/2023 1:37:00,98,83.0,992,25,7.0
4/8/2023 1:37:00,98,84.0,992,25,7.0
4/8/2023 1:42:00,99,85.0,1016,24,7.0
4/8/2023 1:42:00,99,86.0,1016,24,7.0
4/8/2023 1:42:00,99,87.0,1016,24,7.0
4/8/2023 1:42:00,99,88.0,1016,24,7.0
4/8/2023 1:42:00,99,89.0,1016,24,7.0
4/8/2023 1:42:00,99,90.0,1016,24,7.0
4/8/2023 1:47:00,99,91.0,1008,24,7.0
4/8/2023 1:47:00,99,92.0,1008,24,7.0
4/8/2023 1:47:00,99,93.0,1008,24,7.0
4/8/2023 1:47:00,99,94.0,1008,24,7.0
4/8/2023 1:47:00,99,95.0,1008,24,7.0
4/8/2023 1:47:00,99,96.0,1008,24,7.0
4/8/2023 1:52:00,99,97.0,992,24,7.0
4/8/2023 1:52:00,99,98.0,992,24,7.0
4/8/2023 1:52:00,99,99.0,992,24,7.0
4/8/2023 1:52:00,99,100.0,992,24,7.0
4/8/2023 1:52:00,99,101.0,992,24,7.0
4/8/2023 1:52:00,99,102.0,992,24,7.0
4/8/2023 1:57:00,100,103.0,1032,24,7.0
4/8/2023 1:57:00,100,104.0,1032,24,7.0
4/8/2023 1:57:00,100,105.0,1032,24,7.0
4/8/2023 1:57:00,100,106.0,1032,24,7.0
4/8/2023 1:57:00,100,107.0,1032,24,7.0
4/8/2023 1:57:00,100,108.0,1032,24,7.0
4/8/2023 2:03:00,99,109.0,988,24,7.0
4/8/2023 2:03:00,99,110.0,988,24,7.0
4/8/2023 2:03:00,99,111.0,988,24,7.0
4/8/2023 2:03:00,99,112.0,988,24,7.0
4/8/2023 2:03:00,99,113.0,988,24,7.0
4/8/2023 2:03:00,99,114.0,988,24,7.0
4/8/2023 2:08:00,99,115.0,1036,24,7.0
4/8/2023 2:08:00,99,116.0,1036,24,7.0
4/8/2023 2:08:00,99,117.0,1036,24,7.0
4/8/2023 2:08:00,99,118.0,1036,24,7.0
4/8/2023 2:08:00,99,119.0,1036,24,7.0
4/8/2023 2:08:00,99,120.0,1036,24,7.0
4/8/2023 2:13:00,99,121.0,996,24,7.0
4/8/2023 2:13:00,99,122.0,996,24,7.0
4/8/2023 2:13:00,99,123.0,996,24,7.0
4/8/2023 2:13:00,99,124.0,996,24,7.0
4/8/2023 2:13:00,99,125.0,996,24,7.0
4/8/2023 2:13:00,99,126.0,996,24,7.0
4/8/2023 2:18:00,100,127.0,996,24,7.0
4/8/2023 2:18:00,100,128.0,996,24,7.0
4/8/2023 2:18:00,100,129.0,996,24,7.0
4/8/2023 2:18:00,100,130.0,996,24,7.0
4/8/2023 2:18:00,100,131.0,996,24,7.0
4/8/2023 2:18:00,100,132.0,996,24,7.0
4/8/2023 2:23:00,99,133.0,988,24,7.0
4/8/2023 2:23:00,99,134.0,988,24,7.0
4/8/2023 2:23:00,99,135.0,988,24,7.0
4/8/2023 2:23:00,99,136.0,988,24,7.0
4/8/2023 2:23:00,99,137.0,988,24,7.0
4/8/2023 2:23:00,99,138.0,988,24,7.0
4/8/2023 2:28:00,100,139.0,969,24,7.0
4/8/2023 2:28:00,100,140.0,969,24,7.0
4/8/2023 2:28:00,100,141.0,969,24,7.0
4/8/2023 2:28:00,100,142.0,969,24,7.0
4/8/2023 2:28:00,100,143.0,969,24,7.0
4/8/2023 2:28:00,100,144.0,969,24,7.0
4/8/2023 2:33:00,100,145.0,973,24,7.0
4/8/2023 2:33:00,100,146.0,973,24,7.0
4/8/2023 2:33:00,100,147.0,973,24,7.0
4/8/2023 2:33:00,100,148.0,973,24,7.0
4/8/2023 2:33:00,100,149.0,973,24,7.0
4/8/2023 2:33:00,100,150.0,973,24,7.0
4/8/2023 2:38:00,99,151.0,961,24,7.0
4/8/2023 2:38:00,99,152.0,961,24,7.0
4/8/2023 2:38:00,99,153.0,961,24,7.0
4/8/2023 2:38:00,99,154.0,961,24,7.0
4/8/2023 2:38:00,99,155.0,961,24,7.0
4/8/2023 2:38:00,99,156.0,961,24,7.0
4/8/2023 2:43:00,99,157.0,957,24,7.0
4/8/2023 2:43:00,99,158.0,957,24,7.0
4/8/2023 2:43:00,99,159.0,957,24,7.0
4/8/2023 2:43:00,99,160.0,957,24,7.0
4/8/2023 2:43:00,99,161.0,957,24,7.0
4/8/2023 2:43:00,99,162.0,957,24,7.0
4/8/2023 2:48:00,99,163.0,961,24,7.0
4/8/2023 2:48:00,99,164.0,961,24,7.0
4/8/2023 2:48:00,99,165.0,961,24,7.0
4/8/2023 2:48:00,99,166.0,961,24,7.0
4/8/2023 2:48:00,99,167.0,961,24,7.0
4/8/2023 2:48:00,99,168.0,961,24,7.0
4/8/2023 2:53:00,100,169.0,957,24,7.0
4/8/2023 2:53:00,100,170.0,957,24,7.0
4/8/2023 2:53:00,100,171.0,957,24,7.0
4/8/2023 2:53:00,100,172.0,957,24,7.0
4/8/2023 2:53:00,100,173.0,957,24,7.0
4/8/2023 2:53:00,100,174.0,957,24,7.0
4/8/2023 2:58:00,100,175.0,950,24,7.0
4/8/2023 2:58:00,100,176.0,950,24,7.0
4/8/2023 2:58:00,100,177.0,950,24,7.0
4/8/2023 2:58:00,100,178.0,950,24,7.0
4/8/2023 2:58:00,100,179.0,950,24,7.0
4/8/2023 2:58:00,100,180.0,950,24,7.0
4/8/2023 3:03:00,100,181.0,961,24,7.0
4/8/2023 3:03:00,100,182.0,961,24,7.0
4/8/2023 3:03:00,100,183.0,961,24,7.0
4/8/2023 3:03:00,100,184.0,961,24,7.0
4/8/2023 3:03:00,100,185.0,961,24,7.0
4/8/2023 3:03:00,100,186.0,961,24,7.0
4/8/2023 3:08:00,100,187.0,950,24,7.0
4/8/2023 3:08:00,100,188.0,950,24,7.0
4/8/2023 3:08:00,100,189.0,950,24,7.0
4/8/2023 3:08:00,100,190.0,950,24,7.0
4/8/2023 3:08:00,100,191.0,950,24,7.0
4/8/2023 3:08:00,100,192.0,950,24,7.0
4/8/2023 3:13:00,100,193.0,946,24,7.0
4/8/2023 3:13:00,100,194.0,946,24,7.0
4/8/2023 3:13:00,100,195.0,946,24,7.0
4/8/2023 3:13:00,100,196.0,946,24,7.0
4/8/2023 3:13:00,100,197.0,946,24,7.0
4/8/2023 3:13:00,100,198.0,946,24,7.0
4/8/2023 3:18:00,100,199.0,950,24,7.0
4/8/2023 3:18:00,100,200.0,950,24,7.0
4/8/2023 3:18:00,100,201.0,950,24,7.0
4/8/2023 3:18:00,100,202.0,950,24,7.0
4/8/2023 3:18:00,100,203.0,950,24,7.0
4/8/2023 3:18:00,100,204.0,950,24,7.0
4/8/2023 3:23:00,100,205.0,957,24,7.0
4/8/2023 3:23:00,100,206.0,957,24,7.0
4/8/2023 3:23:00,100,207.0,957,24,7.0
4/8/2023 3:23:00,100,208.0,957,24,7.0
4/8/2023 3:23:00,100,209.0,957,24,7.0
4/8/2023 3:23:00,100,210.0,957,24,7.0
4/8/2023 3:28:00,100,211.0,942,24,7.0
4/8/2023 3:28:00,100,212.0,942,24,7.0
4/8/2023 3:28:00,100,213.0,942,24,7.0
4/8/2023 3:28:00,100,214.0,942,24,7.0
4/8/2023 3:28:00,100,215.0,942,24,7.0
4/8/2023 3:28:00,100,216.0,942,24,7.0
4/8/2023 3:33:00,100,217.0,950,24,7.0
4/8/2023 3:33:00,100,218.0,950,24,7.0
4/8/2023 3:33:00,100,219.0,950,24,7.0
4/8/2023 3:33:00,100,220.0,950,24,7.0
4/8/2023 3:33:00,100,221.0,950,24,7.0
4/8/2023 3:33:00,100,222.0,950,24,7.0
4/8/2023 3:38:00,100,223.0,954,24,7.0
4/8/2023 3:38:00,100,224.0,954,24,7.0
4/8/2023 3:38:00,100,225.0,954,24,7.0
4/8/2023 3:38:00,100,226.0,954,24,7.0
4/8/2023 3:38:00,100,227.0,954,24,7.0
4/8/2023 3:38:00,100,228.0,954,24,7.0
4/8/2023 3:43:00,100,229.0,946,24,7.0
4/8/2023 3:43:00,100,230.0,946,24,7.0
4/8/2023 3:43:00,100,231.0,946,24,7.0
4/8/2023 3:43:00,100,232.0,946,24,7.0
4/8/2023 3:43:00,100,233.0,946,24,7.0
4/8/2023 3:43:00,100,234.0,946,24,7.0
4/8/2023 3:48:00,100,235.0,984,24,7.0
4/8/2023 3:48:00,100,236.0,984,24,7.0
4/8/2023 3:48:00,100,237.0,984,24,7.0
4/8/2023 3:48:00,100,238.0,984,24,7.0
4/8/2023 3:48:00,100,239.0,984,24,7.0
4/8/2023 3:48:00,100,240.0,984,24,7.0
4/8/2023 3:53:00,100,241.0,946,24,7.0
4/8/2023 3:53:00,100,242.0,946,24,7.0
4/8/2023 3:53:00,100,243.0,946,24,7.0
4/8/2023 3:53:00,100,244.0,946,24,7.0
4/8/2023 3:53:00,100,245.0,946,24,7.0
4/8/2023 3:53:00,100,246.0,946,24,7.0
4/8/2023 3:58:00,100,247.0,950,24,7.0
4/8/2023 3:58:00,100,248.0,950,24,7.0
4/8/2023 3:58:00,100,249.0,950,24,7.0
4/8/2023 3:58:00,100,250.0,950,24,7.0
4/8/2023 3:58:00,100,251.0,950,24,7.0
4/8/2023 3:58:00,100,252.0,950,24,7.0
4/8/2023 4:03:00,100,253.0,939,24,7.0
4/8/2023 4:03:00,100,254.0,939,24,7.0
4/8/2023 4:03:00,100,255.0,939,24,7.0
4/8/2023 4:03:00,100,256.0,939,24,7.0
4/8/2023 4:03:00,100,257.0,939,24,7.0
4/8/2023 4:03:00,100,258.0,939,24,7.0
4/8/2023 4:08:00,100,259.0,935,24,7.0
4/8/2023 4:08:00,100,260.0,935,24,7.0
4/8/2023 4:08:00,100,261.0,935,24,7.0
4/8/2023 4:08:00,100,262.0,935,24,7.0
4/8/2023 4:08:00,100,263.0,935,24,7.0
4/8/2023 4:08:00,100,264.0,935,24,7.0
4/8/2023 4:13:00,100,265.0,935,23,7.0
4/8/2023 4:13:00,100,266.0,935,23,7.0
4/8/2023 4:13:00,100,267.0,935,23,7.0
4/8/2023 4:13:00,100,268.0,935,23,7.0
4/8/2023 4:13:00,100,269.0,935,23,7.0
4/8/2023 4:13:00,100,270.0,935,23,7.0
4/8/2023 4:18:00,100,271.0,935,23,7.0
4/8/2023 4:18:00,100,272.0,935,23,7.0
4/8/2023 4:18:00,100,273.0,935,23,7.0
4/8/2023 4:18:00,100,274.0,935,23,7.0
4/8/2023 4:18:00,100,275.0,935,23,7.0
4/8/2023 4:18:00,100,276.0,935,23,7.0
4/8/2023 4:23:00,100,277.0,931,23,7.0
4/8/2023 4:23:00,100,278.0,931,23,7.0
4/8/2023 4:23:00,100,279.0,931,23,7.0
4/8/2023 4:23:00,100,280.0,931,23,7.0
4/8/2023 4:23:00,100,281.0,931,23,7.0
4/8/2023 4:23:00,100,282.0,931,23,7.0
4/8/2023 4:28:00,100,283.0,939,23,7.0
4/8/2023 4:28:00,100,284.0,939,23,7.0
4/8/2023 4:28:00,100,285.0,939,23,7.0
4/8/2023 4:28:00,100,286.0,939,23,7.0
4/8/2023 4:28:00,100,287.0,939,23,7.0
4/8/2023 4:28:00,100,288.0,939,23,7.0
4/8/2023 4:33:00,100,289.0,935,23,7.0
4/8/2023 4:33:00,100,290.0,935,23,7.0
4/8/2023 4:33:00,100,291.0,935,23,7.0
4/8/2023 4:33:00,100,292.0,935,23,7.0
4/8/2023 4:33:00,100,293.0,935,23,7.0
4/8/2023 4:33:00,100,294.0,935,23,7.0
4/8/2023 4:38:00,100,295.0,927,23,7.0
4/8/2023 4:38:00,100,296.0,927,23,7.0
4/8/2023 4:38:00,100,297.0,927,23,7.0
4/8/2023 4:38:00,100,298.0,927,23,7.0
4/8/2023 4:38:00,100,299.0,927,23,7.0
4/8/2023 4:38:00,100,300.0,927,23,7.0
4/8/2023 4:43:00,100,301.0,924,23,7.0
4/8/2023 4:43:00,100,302.0,924,23,7.0
4/8/2023 4:43:00,100,303.0,924,23,7.0
4/8/2023 4:43:00,100,304.0,924,23,7.0
4/8/2023 4:43:00,100,305.0,924,23,7.0
4/8/2023 4:43:00,100,306.0,924,23,7.0
4/8/2023 4:48:00,100,307.0,927,23,7.0
4/8/2023 4:48:00,100,308.0,927,23,7.0
4/8/2023 4:48:00,100,309.0,927,23,7.0
4/8/2023 4:48:00,100,310.0,927,23,7.0
4/8/2023 4:48:00,100,311.0,927,23,7.0
4/8/2023 4:48:00,100,312.0,927,23,7.0
4/8/2023 4:53:00,100,313.0,927,23,7.0
4/8/2023 4:53:00,100,314.0,927,23,7.0
4/8/2023 4:53:00,100,315.0,927,23,7.0
4/8/2023 4:53:00,100,316.0,927,23,7.0
4/8/2023 4:53:00,100,317.0,927,23,7.0
4/8/2023 4:53:00,100,318.0,927,23,7.0
4/8/2023 4:58:00,100,319.0,924,23,7.0
4/8/2023 4:58:00,100,320.0,924,23,7.0
4/8/2023 4:58:00,100,321.0,924,23,7.0
4/8/2023 4:58:00,100,322.0,924,23,7.0
4/8/2023 4:58:00,100,323.0,924,23,7.0
4/8/2023 4:58:00,100,324.0,924,23,7.0
4/8/2023 5:03:00,100,325.0,931,23,7.0
4/8/2023 5:03:00,100,326.0,931,23,7.0
4/8/2023 5:03:00,100,327.0,931,23,7.0
4/8/2023 5:03:00,100,328.0,931,23,7.0
4/8/2023 5:03:00,100,329.0,931,23,7.0
4/8/2023 5:03:00,100,330.0,931,23,7.0
4/8/2023 5:08:00,100,331.0,924,23,7.0
4/8/2023 5:08:00,100,332.0,924,23,7.0
4/8/2023 5:08:00,100,333.0,924,23,7.0
4/8/2023 5:08:00,100,334.0,924,23,7.0
4/8/2023 5:08:00,100,335.0,924,23,7.0
4/8/2023 5:08:00,100,336.0,924,23,7.0
4/8/2023 5:13:00,100,337.0,961,23,7.0
4/8/2023 5:13:00,100,338.0,961,23,7.0
4/8/2023 5:13:00,100,339.0,961,23,7.0
4/8/2023 5:13:00,100,340.0,961,23,7.0
4/8/2023 5:13:00,100,341.0,961,23,7.0
4/8/2023 5:13:00,100,342.0,961,23,7.0
4/8/2023 5:18:00,100,343.0,942,23,7.0
4/8/2023 5:18:00,100,344.0,942,23,7.0
4/8/2023 5:18:00,100,345.0,942,23,7.0
4/8/2023 5:18:00,100,346.0,942,23,7.0
4/8/2023 5:18:00,100,347.0,942,23,7.0
4/8/2023 5:18:00,100,348.0,942,23,7.0
4/8/2023 5:23:00,100,349.0,961,23,7.0
4/8/2023 5:23:00,100,350.0,961,23,7.0
4/8/2023 5:23:00,100,351.0,961,23,7.0
4/8/2023 5:23:00,100,352.0,961,23,7.0
4/8/2023 5:23:00,100,353.0,961,23,7.0
4/8/2023 5:23:00,100,354.0,961,23,7.0
4/8/2023 5:28:00,100,355.0,935,23,7.0
4/8/2023 5:28:00,100,356.0,935,23,7.0
4/8/2023 5:28:00,100,357.0,935,23,7.0
4/8/2023 5:28:00,100,358.0,935,23,7.0
4/8/2023 5:28:00,100,359.0,935,23,7.0
4/8/2023 5:28:00,100,360.0,935,23,7.0
4/8/2023 5:33:00,100,361.0,942,23,8.0
4/8/2023 5:33:00,100,362.0,942,23,8.0
4/8/2023 5:33:00,100,363.0,942,23,8.0
4/8/2023 5:33:00,100,364.0,942,23,8.0
4/8/2023 5:33:00,100,365.0,942,23,8.0
4/8/2023 5:33:00,100,366.0,942,23,8.0
4/8/2023 5:38:00,100,367.0,954,23,7.0
4/8/2023 5:38:00,100,368.0,954,23,7.0
4/8/2023 5:38:00,100,369.0,954,23,7.0
4/8/2023 5:38:00,100,370.0,954,23,7.0
4/8/2023 5:38:00,100,371.0,954,23,7.0
4/8/2023 5:38:00,100,372.0,954,23,7.0
4/8/2023 5:43:00,100,373.0,920,23,7.0
4/8/2023 5:43:00,100,374.0,920,23,7.0
4/8/2023 5:43:00,100,375.0,920,23,7.0
4/8/2023 5:43:00,100,376.0,920,23,7.0
4/8/2023 5:43:00,100,377.0,920,23,7.0
4/8/2023 5:43:00,100,378.0,920,23,7.0
4/8/2023 5:48:00,100,379.0,916,23,7.0
4/8/2023 5:48:00,100,380.0,916,23,7.0
4/8/2023 5:48:00,100,381.0,916,23,7.0
4/8/2023 5:48:00,100,382.0,916,23,7.0
4/8/2023 5:48:00,100,383.0,916,23,7.0
4/8/2023 5:48:00,100,384.0,916,23,7.0
4/8/2023 5:53:00,100,385.0,927,23,7.0
4/8/2023 5:53:00,100,386.0,927,23,7.0
4/8/2023 5:53:00,100,387.0,927,23,7.0
4/8/2023 5:53:00,100,388.0,927,23,7.0
4/8/2023 5:53:00,100,389.0,927,23,7.0
4/8/2023 5:53:00,100,390.0,927,23,7.0
4/8/2023 5:59:00,100,391.0,920,23,7.0
4/8/2023 5:59:00,100,392.0,920,23,7.0
4/8/2023 5:59:00,100,393.0,920,23,7.0
4/8/2023 5:59:00,100,394.0,920,23,7.0
4/8/2023 5:59:00,100,395.0,920,23,7.0
4/8/2023 5:59:00,100,396.0,920,23,7.0
4/8/2023 6:04:00,100,397.0,961,23,7.0
4/8/2023 6:04:00,100,398.0,961,23,7.0
4/8/2023 6:04:00,100,399.0,961,23,7.0
4/8/2023 6:04:00,100,400.0,961,23,7.0
4/8/2023 6:04:00,100,401.0,961,23,7.0
4/8/2023 6:04:00,100,402.0,961,23,7.0
4/8/2023 6:09:00,100,403.0,927,23,8.0
4/8/2023 6:09:00,100,404.0,927,23,8.0
4/8/2023 6:09:00,100,405.0,927,23,8.0
4/8/2023 6:09:00,100,406.0,927,23,8.0
4/8/2023 6:09:00,100,407.0,927,23,8.0
4/8/2023 6:09:00,100,408.0,927,23,8.0
4/8/2023 6:14:00,100,409.0,916,23,7.0
4/8/2023 6:14:00,100,410.0,916,23,7.0
4/8/2023 6:14:00,100,411.0,916,23,7.0
4/8/2023 6:14:00,100,412.0,916,23,7.0
4/8/2023 6:14:00,100,413.0,916,23,7.0
4/8/2023 6:14:00,100,414.0,916,23,7.0
4/8/2023 6:19:00,100,415.0,961,23,7.0
4/8/2023 6:19:00,100,416.0,961,23,7.0
4/8/2023 6:19:00,100,417.0,961,23,7.0
4/8/2023 6:19:00,100,418.0,961,23,7.0
4/8/2023 6:19:00,100,419.0,961,23,7.0
4/8/2023 6:19:00,100,420.0,961,23,7.0
4/8/2023 6:24:00,100,421.0,916,23,7.0
4/8/2023 6:24:00,100,422.0,916,23,7.0
4/8/2023 6:24:00,100,423.0,916,23,7.0
4/8/2023 6:24:00,100,424.0,916,23,7.0
4/8/2023 6:24:00,100,425.0,916,23,7.0
4/8/2023 6:24:00,100,426.0,916,23,7.0
4/8/2023 6:29:00,100,427.0,924,23,7.0
4/8/2023 6:29:00,100,428.0,924,23,7.0
4/8/2023 6:29:00,100,429.0,924,23,7.0
4/8/2023 6:29:00,100,430.0,924,23,7.0
4/8/2023 6:29:00,100,431.0,924,23,7.0
4/8/2023 6:29:00,100,432.0,924,23,7.0
4/8/2023 6:34:00,100,433.0,946,23,8.0
4/8/2023 6:34:00,100,434.0,946,23,8.0
4/8/2023 6:34:00,100,435.0,946,23,8.0
4/8/2023 6:34:00,100,436.0,946,23,8.0
4/8/2023 6:34:00,100,437.0,946,23,8.0
4/8/2023 6:34:00,100,438.0,946,23,8.0
4/8/2023 6:39:00,100,439.0,935,23,8.0
4/8/2023 6:39:00,100,440.0,935,23,8.0
4/8/2023 6:39:00,100,441.0,935,23,8.0
4/8/2023 6:39:00,100,442.0,935,23,8.0
4/8/2023 6:39:00,100,443.0,935,23,8.0
4/8/2023 6:39:00,100,444.0,935,23,8.0
4/8/2023 6:44:00,100,445.0,916,23,8.0
4/8/2023 6:44:00,100,446.0,916,23,8.0
4/8/2023 6:44:00,100,447.0,916,23,8.0
4/8/2023 6:44:00,100,448.0,916,23,8.0
4/8/2023 6:44:00,100,449.0,916,23,8.0
4/8/2023 6:44:00,100,450.0,916,23,8.0
4/8/2023 6:49:00,100,451.0,913,23,8.0
4/8/2023 6:49:00,100,452.0,913,23,8.0
4/8/2023 6:49:00,100,453.0,913,23,8.0
4/8/2023 6:49:00,100,454.0,913,23,8.0
4/8/2023 6:49:00,100,455.0,913,23,8.0
4/8/2023 6:49:00,100,456.0,913,23,8.0
7/8/2023 23:12:00,93,457.0,98,24,7.0
7/8/2023 23:12:00,93,458.0,98,24,7.0
7/8/2023 23:12:00,93,459.0,98,24,7.0
7/8/2023 23:12:00,93,460.0,98,24,7.0
7/8/2023 23:12:00,93,461.0,98,24,7.0
7/8/2023 23:12:00,93,462.0,98,24,7.0
7/8/2023 23:22:00,97,463.0,81,23,7.0
7/8/2023 23:22:00,97,464.0,81,23,7.0
7/8/2023 23:22:00,97,465.0,81,23,7.0
7/8/2023 23:22:00,97,466.0,81,23,7.0
7/8/2023 23:22:00,97,467.0,81,23,7.0
7/8/2023 23:22:00,97,468.0,81,23,7.0
7/8/2023 23:27:00,97,469.0,1078,23,8.0
7/8/2023 23:27:00,97,470.0,1078,23,8.0
7/8/2023 23:27:00,97,471.0,1078,23,8.0
7/8/2023 23:27:00,97,472.0,1078,23,8.0
7/8/2023 23:27:00,97,473.0,1078,23,8.0
7/8/2023 23:27:00,97,474.0,1078,23,8.0
7/8/2023 23:32:00,98,475.0,1108,23,7.0
7/8/2023 23:32:00,98,476.0,1108,23,7.0
7/8/2023 23:32:00,98,477.0,1108,23,7.0
7/8/2023 23:32:00,98,478.0,1108,23,7.0
7/8/2023 23:32:00,98,479.0,1108,23,7.0
7/8/2023 23:32:00,98,480.0,1108,23,7.0
7/8/2023 23:37:00,99,481.0,1082,23,8.0
7/8/2023 23:37:00,99,482.0,1082,23,8.0
7/8/2023 23:37:00,99,483.0,1082,23,8.0
7/8/2023 23:37:00,99,484.0,1082,23,8.0
7/8/2023 23:37:00,99,485.0,1082,23,8.0
7/8/2023 23:37:00,99,486.0,1082,23,8.0
7/8/2023 23:42:00,99,487.0,1112,23,7.0
7/8/2023 23:42:00,99,488.0,1112,23,7.0
7/8/2023 23:42:00,99,489.0,1112,23,7.0
7/8/2023 23:42:00,99,490.0,1112,23,7.0
7/8/2023 23:42:00,99,491.0,1112,23,7.0
7/8/2023 23:42:00,99,492.0,1112,23,7.0
7/8/2023 23:47:00,99,493.0,1061,23,8.0
7/8/2023 23:47:00,99,494.0,1061,23,8.0
7/8/2023 23:47:00,99,495.0,1061,23,8.0
7/8/2023 23:47:00,99,496.0,1061,23,8.0
7/8/2023 23:47:00,99,497.0,1061,23,8.0
7/8/2023 23:47:00,99,498.0,1061,23,8.0
7/8/2023 23:52:00,98,499.0,1078,23,8.0
7/8/2023 23:52:00,98,500.0,1078,23,8.0
7/8/2023 23:52:00,98,501.0,1078,23,8.0
7/8/2023 23:52:00,98,502.0,1078,23,8.0
7/8/2023 23:52:00,98,503.0,1078,23,8.0
7/8/2023 23:52:00,98,504.0,1078,23,8.0
7/8/2023 23:57:00,98,505.0,1125,23,8.0
7/8/2023 23:57:00,98,506.0,1125,23,8.0
7/8/2023 23:57:00,98,507.0,1125,23,8.0
7/8/2023 23:57:00,98,508.0,1125,23,8.0
7/8/2023 23:57:00,98,509.0,1125,23,8.0
7/8/2023 23:57:00,98,510.0,1125,23,8.0
8/8/2023 0:02:00,98,511.0,1078,23,8.0
8/8/2023 0:02:00,98,512.0,1078,23,8.0
